user : 1186116118 (x,z,rotation)
-7.64753,0.737466,0
-7.647529,0.737465,0
-7.647528,0.737465,0
-7.647528,0.737465,0
-7.647528,0.737465,0
-7.647527,0.737465,0
-7.647527,0.737465,0
-7.647526,0.737464,0
-7.647526,0.737464,0
-7.647526,0.737464,0
-7.647525,0.737464,0
-7.647525,0.737464,0
-7.647524,0.737464,0
-7.647524,0.737464,0
-7.647523,0.737464,0
-7.647523,0.737464,0
-7.647523,0.737464,0
-7.647523,0.737464,0
-7.647523,0.737464,0
-7.647522,0.737464,0
-7.647522,0.737464,0
-7.647522,0.737464,0
-7.647522,0.737464,0
-7.647522,0.737464,0
-7.647521,0.737464,0
-7.647521,0.737464,0
-7.647519,0.737463,0
-7.647519,0.737463,0
-7.647519,0.737463,0
-7.647514,0.737458,0
-7.647514,0.737458,0
-7.647509,0.737452,0
-7.647509,0.737452,0
-7.647509,0.737452,0
-7.647508,0.737453,0
-7.647508,0.737453,0
-7.647501,0.737453,0
-7.647501,0.737453,0
-7.647501,0.737453,0
-7.647495,0.737451,0
-7.647495,0.737451,0
-7.647487,0.737455,0
-7.647487,0.737455,0
-7.647487,0.737455,0
-7.647488,0.737453,0
-7.647488,0.737453,0
-7.647479,0.737453,0
-7.647479,0.737453,0
-7.647479,0.737453,0
-7.647466,0.737452,0
-7.647466,0.737452,0
-7.647458,0.737458,0
-7.647458,0.737458,0
-7.647458,0.737458,0
-7.647456,0.737461,0
-7.647456,0.737461,0
-7.647456,0.737447,0
-7.647456,0.737447,0
-7.647456,0.737447,0
-7.647444,0.737459,0
-7.647444,0.737459,0
-7.647429,0.737462,0
-7.647429,0.737462,0
-7.647429,0.737462,0
-7.647435,0.737461,0
-7.647435,0.737461,0
-7.647431,0.737458,0
-7.647431,0.737458,0
-7.647431,0.737458,0
-7.647425,0.737473,0
-7.647425,0.737473,0
-7.647431,0.737457,0
-7.647431,0.737457,0
-7.647431,0.737457,0
-7.647424,0.737459,0
-7.647424,0.737459,0
-7.647414,0.737465,0
-7.647414,0.737465,0
-7.647414,0.737465,0
-7.647415,0.737442,0
-7.647415,0.737442,0
-7.647415,0.737439,0
-7.647415,0.737439,0
-7.647404,0.737449,0
-7.647404,0.737449,0
-7.647404,0.737449,0
-7.647404,0.737437,0
-7.647404,0.737437,0
-7.64739,0.737457,0
-7.64739,0.737457,0
-7.64739,0.737457,0
-7.647393,0.737457,0
-7.647393,0.737457,0
-7.647385,0.737446,0
-7.647385,0.737446,0
-7.647373,0.737476,0
-7.647373,0.737476,0
-7.647373,0.737476,0
-7.647354,0.737497,0
-7.647354,0.737497,0
-7.64737,0.73747,0
-7.64737,0.73747,0
-7.64737,0.73747,0
-7.647362,0.737464,0
-7.647362,0.737464,0
-7.647362,0.737444,0
-7.647362,0.737444,0
-7.647351,0.737446,0
-7.647351,0.737446,0
-7.647351,0.737446,0
-7.647346,0.737429,0
-7.647346,0.737429,0
-7.647357,0.737443,0
-7.647357,0.737443,0
-7.647357,0.737443,0
-7.647357,0.737419,0
-7.647357,0.737419,0
-7.64739,0.737417,0
-7.64739,0.737417,0
-7.64739,0.737417,0
-7.647394,0.737378,0
-7.647394,0.737378,0
-7.647396,0.737374,0
-7.647396,0.737374,0
-7.647376,0.737384,0
-7.647376,0.737384,0
-7.647376,0.737384,0
-7.647359,0.737397,0
-7.647359,0.737397,0
-7.647374,0.737358,0
-7.647374,0.737358,0
-7.647374,0.737358,0
-7.647383,0.737349,0
-7.647383,0.737349,0
-7.647383,0.737356,0
-7.647383,0.737356,0
-7.647362,0.737366,0
-7.647362,0.737366,0
-7.647362,0.737366,0
-7.647353,0.737375,0
-7.647353,0.737375,0
-7.647381,0.737395,0
-7.647381,0.737395,0
-7.647381,0.737395,0
